frame,time,squat_id,state,phase,knee_angle,hip_angle,trunk_angle
308,10.276,2.0,ASCENDING,ASCENT,90.76243373973055,79.70151537904454,48.50166847865497
309,10.31,2.0,ASCENDING,ASCENT,92.43726338217701,78.43508760426452,47.8243857960196
310,10.343,2.0,ASCENDING,ASCENT,93.90824925172902,76.87743960971822,47.15782572866982
311,10.377,2.0,ASCENDING,ASCENT,94.90482837617711,75.493402246525,46.46506541911184
312,10.41,2.0,ASCENDING,ASCENT,95.71523072747125,74.36989677545057,45.73888134483863
313,10.443,2.0,ASCENDING,ASCENT,97.10396668895088,72.51680552493569,44.79636054665274
314,10.477,2.0,ASCENDING,ASCENT,99.19068624512514,69.94908166845129,43.65152762911088
315,10.51,2.0,ASCENDING,ASCENT,101.39719444262096,67.06589267168255,42.10467098532921
316,10.543,2.0,ASCENDING,ASCENT,103.46355668657012,64.358786109542,40.645045702945765
317,10.577,2.0,ASCENDING,ASCENT,105.33085100236144,61.73524679277041,39.09384878918599
318,10.61,2.0,ASCENDING,ASCENT,107.948279280615,58.9349150439197,37.50336044293764
319,10.643,2.0,ASCENDING,ASCENT,110.06729872294655,56.315323903032024,35.79488976893655
320,10.677,2.0,ASCENDING,ASCENT,111.94087643670693,53.86828461446345,34.26782029220012
321,10.71,2.0,ASCENDING,ASCENT,114.55287735748831,50.74078265664432,32.39917668962061
322,10.744,2.0,ASCENDING,ASCENT,117.04169269104038,47.63189698692348,30.32792453275739
323,10.777,2.0,ASCENDING,ASCENT,118.95952404922814,44.874104155828434,28.274117936570367
324,10.81,2.0,ASCENDING,ASCENT,121.54231717717118,42.08120023790575,26.237102462416054
325,10.844,2.0,ASCENDING,ASCENT,124.5755279937936,39.16053846287364,24.070436551501793
326,10.877,2.0,ASCENDING,ASCENT,127.54863770214372,36.43652158165561,21.86497765764873
327,10.91,2.0,ASCENDING,ASCENT,131.09164253526922,33.47341885098064,19.6948223808801
328,10.944,2.0,ASCENDING,ASCENT,135.0249955876358,30.362140670405314,17.385288377299926
329,10.977,2.0,ASCENDING,ASCENT,138.61618762487345,27.402264890241888,15.234867188097093
330,11.011,2.0,ASCENDING,ASCENT,142.0822162143649,24.646338896104936,13.18565507229446
331,11.044,2.0,ASCENDING,ASCENT,145.96401098117934,21.781809674677596,11.271182493551734
332,11.077,2.0,ASCENDING,ASCENT,149.16317871067378,19.254994998459683,9.429472839945454
333,11.111,2.0,ASCENDING,ASCENT,152.60290279774313,16.55870229024986,7.557585109788986
334,11.144,2.0,ASCENDING,ASCENT,156.12054788902566,13.887584288287991,5.733995246667365
335,11.177,2.0,ASCENDING,ASCENT,159.65405495241288,11.1669363683943,3.884007020685666
336,11.211,2.0,ASCENDING,ASCENT,162.639380215759,8.705836572036786,2.5118194260620585
337,11.244,,STANDING,END,166.0303490330371,6.242095114068503,1.679506235181703
338,11.277,,STANDING,END,168.4569669891907,4.377611546653848,1.626652248905866
339,11.311,,STANDING,END,170.7199717083244,2.6822998026614973,2.012380523637383
340,11.344,,STANDING,END,172.30868189425007,1.6702553906392912,2.9223105743214686
341,11.378,,STANDING,END,173.4806461662682,0.9749760968954307,3.7442487521966754
342,11.411,,STANDING,END,173.96144963771772,0.7360320975963893,4.450216913345734
343,11.444,,STANDING,END,174.28481458962207,0.7412138378494547,4.9822519004849
344,11.478,,STANDING,END,174.25635962099267,0.9892171339075213,5.399235533637473
345,11.511,,STANDING,END,174.18928105413409,1.0771919459185395,5.611786117153121
346,11.544,,STANDING,END,174.18517589289272,1.163111462019203,5.769007979627983
347,11.578,,STANDING,END,174.20783269213416,1.189903414609562,5.859378816762385
348,11.611,,STANDING,END,174.2175132364064,1.2005006253942632,5.896082749817925
349,11.644,,STANDING,END,174.2496676059878,1.1892678826698904,5.886943700091214
350,11.678,,STANDING,END,174.3345833382929,1.2006588608989428,5.8974831536332
351,11.711,,STANDING,END,174.37760176748998,1.2243303511893244,5.947170222337138
352,11.745,,STANDING,END,174.4922568264903,1.2497777609724812,5.972817355615851
353,11.778,,STANDING,END,174.48124212790466,1.2299159977989251,5.984260895783898
354,11.811,,STANDING,END,174.4418076025663,1.197185806681634,5.988005804135256
355,11.845,,STANDING,END,174.35230781516725,1.1329961962805153,5.9467485427347135
356,11.878,,STANDING,END,174.28862662008464,1.0394695191910377,5.848273331436525
357,11.911,,STANDING,END,174.05444090094502,0.8878183452000918,5.718764878069026
358,11.945,,STANDING,END,173.83107848143345,0.6744020696084394,5.49354495247157
359,11.978,,STANDING,END,173.58967098576574,0.5815924353593873,5.104901944217086
360,12.012,,STANDING,END,173.31591901726924,0.6765814222099816,4.574382906124349
361,12.045,,STANDING,END,172.79370552955714,1.094406482848713,3.7068324739898544
362,12.078,,STANDING,END,172.10150497942448,1.8014369381872235,2.6666760143128587
363,12.112,,STANDING,END,171.08393179073934,3.0800394179028103,2.1567845857629147
364,12.145,,STANDING,END,169.41255635185308,4.913815940952905,2.3375071972351007
365,12.178,,STANDING,END,166.84306574157222,7.33884508069769,3.295267618640357
366,12.212,,STANDING,END,163.6605516946619,10.193656478571459,5.1501173374423725
367,12.245,3.0,DESCENDING,START,159.87597073734455,13.448841207118686,7.648141803882152
368,12.278,3.0,DESCENDING,START,155.8778426406626,17.115385064841483,10.518928785195891
369,12.312,3.0,DESCENDING,START,151.71617654061555,21.08123567902536,13.673404185047797
370,12.345,3.0,DESCENDING,START,147.59081328205613,25.332708906535224,16.9619156202541
371,12.379,3.0,DESCENDING,START,143.820969519064,29.552492237654253,20.259459521403677
372,12.412,3.0,DESCENDING,START,140.2875807905416,33.64683746050337,23.714691417879564
373,12.445,3.0,DESCENDING,START,136.65250414096562,37.58258941058216,26.987267697101522
374,12.479,3.0,DESCENDING,START,132.92895493324647,41.233345055832196,29.885873017338582
375,12.512,3.0,DESCENDING,START,129.56029134136068,44.497733010310796,32.52402774908059
376,12.545,3.0,DESCENDING,START,128.56473266290433,47.35817285573245,35.033438152134366
377,12.579,3.0,DESCENDING,START,126.71017462455839,50.66515740400801,37.49507054358162
378,12.612,3.0,DESCENDING,START,127.35178891001632,53.65745778704195,39.65818760887295
379,12.645,3.0,DESCENDING,START,127.27999899770718,56.97135697111899,41.74842751775968
380,12.679,3.0,DESCENDING,START,126.62531066761372,60.235861833388356,43.70434242903493
381,12.712,3.0,DESCENDING,START,122.76495081170488,64.14834344258392,45.523480911505466
382,12.746,3.0,DESCENDING,START,120.05039042238654,67.41150750233476,47.00569442827963
383,12.779,3.0,DESCENDING,START,115.12259048735469,70.80766499645145,48.399981789814284
384,12.812,3.0,DESCENDING,START,110.32777733959536,73.58497505867527,49.69811530663687
385,12.846,3.0,DESCENDING,START,105.60699173296993,76.20386578719197,51.00601892866214
386,12.879,3.0,DESCENDING,START,101.84709621605029,78.24134703840153,52.39024357792338
387,12.912,3.0,DESCENDING,START,97.8523905264049,80.30784314620567,53.93165270522295
388,12.946,3.0,DESCENDING,START,94.28660716497201,82.25879443796121,55.50034587674638
389,12.979,3.0,DESCENDING,START,92.27820237760201,83.8174966354101,57.17985049528905
390,13.013,3.0,DESCENDING,START,90.33049700685257,85.3436526419085,58.48658610690643
391,13.046,3.0,BOTTOM,BOTTOM,88.42340571669655,86.50206260192638,59.68849071957993
392,13.079,3.0,BOTTOM,BOTTOM,86.85301109958344,87.41881747320909,60.56829267885763
393,13.113,3.0,BOTTOM,BOTTOM,84.31963565729522,88.19068406000835,61.14144730557763
394,13.146,3.0,BOTTOM,BOTTOM,81.77591703045852,89.19268375088829,61.48624179704454
395,13.179,3.0,BOTTOM,BOTTOM,80.0530176022709,90.18857866212049,61.93948175465389
396,13.213,3.0,BOTTOM,BOTTOM,78.63775365896173,91.08883529886842,62.225968468815935
397,13.246,3.0,BOTTOM,BOTTOM,77.5661761140212,91.82251632568438,62.508625843909215
398,13.279,3.0,ASCENDING,ASCENT,77.63419372955232,92.13543268072337,62.844335341530474
399,13.313,3.0,ASCENDING,ASCENT,77.76419876630237,92.38709634031669,62.97092957071827
400,13.346,3.0,ASCENDING,ASCENT,78.13614796378856,92.33919374490922,63.00925590627909
401,13.38,3.0,ASCENDING,ASCENT,78.79593758525196,91.90371309564713,62.70371856836732
402,13.413,3.0,ASCENDING,ASCENT,79.76396236875442,90.79190290450087,62.45040898203952
403,13.446,3.0,ASCENDING,ASCENT,81.08008389855968,89.28047424117568,62.25015188557889
404,13.48,3.0,ASCENDING,ASCENT,83.34718238454494,86.75603987159951,61.81317302686457
405,13.513,3.0,ASCENDING,ASCENT,86.44904109067613,83.6157464749225,60.98724418967257
406,13.546,3.0,ASCENDING,ASCENT,89.71238802329472,80.56158397057847,60.02537639637286
407,13.58,3.0,ASCENDING,ASCENT,92.95805422964821,78.11938814769064,58.5880764730011
408,13.613,3.0,ASCENDING,ASCENT,96.47560113141603,75.7855613169949,56.37841523208802
409,13.646,3.0,ASCENDING,ASCENT,99.66236851044229,73.79595042224332,54.114043036429756
410,13.68,3.0,ASCENDING,ASCENT,102.54881657618633,71.61702298687722,51.821620472238784
411,13.713,3.0,ASCENDING,ASCENT,106.24068709641855,69.0242649322777,49.2662037468796
412,13.747,3.0,ASCENDING,ASCENT,110.6309518719961,65.8181314968052,46.747728852118236
413,13.78,3.0,ASCENDING,ASCENT,114.82035947689405,62.073945096121136,44.27143233868442
414,13.813,3.0,ASCENDING,ASCENT,118.63502539694687,58.002739720787076,41.60190019852361
415,13.847,3.0,ASCENDING,ASCENT,122.2808050039459,53.88051395362815,38.850978770693544
416,13.88,3.0,ASCENDING,ASCENT,125.20852012878,49.68107022637652,36.195833950926556
417,13.913,3.0,ASCENDING,ASCENT,127.83107333065031,45.37875637633741,33.30818712801569
418,13.947,3.0,ASCENDING,ASCENT,130.9896665720004,41.12278163134501,30.411709914422897
419,13.98,3.0,ASCENDING,ASCENT,134.6906131742621,36.93461206575023,27.38999980707008
420,14.014,3.0,ASCENDING,ASCENT,138.37015303729245,32.91862535064712,24.243035490039084
421,14.047,3.0,ASCENDING,ASCENT,142.33030885698992,29.03300103370334,20.881936559208942
422,14.08,3.0,ASCENDING,ASCENT,146.07717762271915,25.499830277280363,17.761258056031785
423,14.114,3.0,ASCENDING,ASCENT,149.2202833700268,22.279777640266204,14.851870220820336
424,14.147,3.0,ASCENDING,ASCENT,152.15571232438356,19.304458594689955,12.185307881844142
425,14.18,3.0,ASCENDING,ASCENT,155.11977362653155,16.502470783167432,9.859171070170182
426,14.214,3.0,ASCENDING,ASCENT,157.8327025191613,14.02483111712375,7.97762002086616
427,14.247,3.0,ASCENDING,ASCENT,160.3464467908785,11.607752054797768,6.1043617372466015
428,14.28,3.0,ASCENDING,ASCENT,162.66599514631525,9.430072451830423,4.368271176379325
429,14.314,3.0,ASCENDING,ASCENT,164.83141025622405,7.406413378453172,2.923299733962521
430,14.347,,STANDING,END,167.19051545090963,5.424492622388015,2.0373169064769097
431,14.381,,STANDING,END,169.26429178384132,3.6701293609421293,1.6477115931698385
432,14.414,,STANDING,END,170.98680015192642,2.246351145140266,1.730538421291983
433,14.447,,STANDING,END,172.46939114321245,1.2185637018138187,2.2446386307502104
434,14.481,,STANDING,END,173.84709688679314,0.7197756453995057,2.9728734599278166
435,14.514,,STANDING,END,174.79226577184227,0.7016600502837443,3.544790007831935
436,14.547,,STANDING,END,175.45828363540838,0.9054701140200627,3.9959287006576516
437,14.581,,STANDING,END,176.0956191745298,1.2103475318734316,4.293289285519506
438,14.614,,STANDING,END,176.74249115087937,1.5090970340076415,4.503496675678525
439,14.647,,STANDING,END,177.02721525591903,1.6900292493861102,4.685848139709057
440,14.681,,STANDING,END,177.13224168580598,1.8017099246198776,4.836222270014277
441,14.714,,STANDING,END,177.27987585221754,1.8958886286000998,4.92659960740585
442,14.748,,STANDING,END,177.34967009828674,2.004323442849869,5.091127475425422
443,14.781,,STANDING,END,177.38321930506163,2.092914379294199,5.236335603584438
444,14.814,,STANDING,END,177.43171327171314,2.144683116818605,5.322556700550324
445,14.848,,STANDING,END,177.5517719821399,2.2168853064516854,5.38621493760194
446,14.881,,STANDING,END,177.69173797028046,2.3288410951693863,5.485895649136014
447,14.914,,STANDING,END,177.86430134145886,2.438757567952613,5.549528105524361
448,14.948,,STANDING,END,177.99202583998084,2.5454401810639817,5.626289376198793
449,14.981,,STANDING,END,178.08409047413903,2.668805930516571,5.729107756575514
450,15.015,,STANDING,END,178.15717021006222,2.720884264991071,5.778320843395751
451,15.048,,STANDING,END,178.21046768342052,2.722584934044783,5.780184947928077
452,15.081,,STANDING,END,178.13088685162913,2.674457251008577,5.770061448153099
453,15.115,,STANDING,END,177.98193088524818,2.6015336119903267,5.739093541214009
454,15.148,,STANDING,END,177.79321704114122,2.472796863913172,5.643989300813272
455,15.181,,STANDING,END,177.41265471835612,2.2996001834055777,5.528807004094031
456,15.215,,STANDING,END,176.70754077684637,2.0419605588170158,5.40818681762047
457,15.248,,STANDING,END,175.98937510316682,1.7513140625757841,5.273628092959634
458,15.281,,STANDING,END,175.27840736773788,1.4602238035158845,5.1421149982575685
459,15.315,,STANDING,END,174.5685863701284,1.1746406204303752,5.038027326345784
460,15.348,,STANDING,END,174.00182607369447,0.936470262270725,4.944790703122329
461,15.382,,STANDING,END,173.7410949955569,0.7869389716770185,4.870873274773013
462,15.415,,STANDING,END,173.67781502426533,0.6998581576276031,4.774035368010511
463,15.448,,STANDING,END,173.66543832431785,0.6367756652338423,4.678633443524941
464,15.482,,STANDING,END,173.65574299597347,0.6060064070179607,4.618862616301437
465,15.515,,STANDING,END,173.64316471977855,0.5717104096472845,4.538455360823846
466,15.548,,STANDING,END,173.60056372982396,0.5248021386353141,4.466377691810748
467,15.582,,STANDING,END,173.48286777740233,0.46284244940708924,4.404783893712472
468,15.615,,STANDING,END,173.36189876840064,0.35096983500523676,4.284954120419036
469,15.648,,STANDING,END,173.21412426946716,0.31982915181854743,4.051489995286656
470,15.682,,STANDING,END,172.93153060599272,0.4623141440331818,3.7189101150534727
471,15.715,,STANDING,END,172.31125023343785,0.933826244358675,3.129590848762073
472,15.749,,STANDING,END,171.00789414243522,1.8321731590336026,2.3380320809633655
473,15.782,,STANDING,END,169.18626729570457,3.2022393203075517,1.7603516682554907
474,15.815,,STANDING,END,166.56731940002604,5.085118175793147,1.6436597816619476
475,15.849,,STANDING,END,163.12488973253636,7.438291144690933,2.050509444620414
476,15.882,4.0,DESCENDING,START,158.88833885131604,10.271354118439316,3.1220498400083083
477,15.915,4.0,DESCENDING,START,154.475027994824,13.338398942591647,4.79954871052639
478,15.949,4.0,DESCENDING,START,149.71909835398037,16.655639001337327,6.77742273153728
479,15.982,4.0,DESCENDING,START,145.16917517383285,19.991663619467694,8.849730493904563
480,16.016,4.0,DESCENDING,START,140.80680100627353,23.40749634282384,10.89117796689313
481,16.049,4.0,DESCENDING,START,136.64372462099848,26.665887206897175,12.817362998118341
482,16.082,4.0,DESCENDING,START,133.4325712013587,29.390610059960032,14.714135874159206
483,16.116,4.0,DESCENDING,START,129.7571463473775,32.07824371046013,16.460775371552174
484,16.149,4.0,DESCENDING,START,126.57306863356709,34.507970779471506,18.02829075499565
485,16.182,4.0,DESCENDING,START,124.1253151879242,36.515492510260074,19.63291833067192
486,16.216,4.0,DESCENDING,START,122.60902122206453,38.00732148424634,21.23137712196931
487,16.249,4.0,DESCENDING,START,120.55228480319423,39.832024682584276,22.75015411715349
488,16.282,4.0,DESCENDING,START,119.48207757115676,41.48994010830927,24.30096841136837
489,16.316,4.0,DESCENDING,START,118.32016987261818,43.04136299861483,25.851230772512185
490,16.349,4.0,DESCENDING,START,117.0238204377622,44.52632299206717,27.18146614845056
491,16.383,4.0,DESCENDING,START,115.58259507043356,46.0758636997774,28.455528428118612
492,16.416,4.0,DESCENDING,START,114.41956062881937,47.58413607444549,29.703052367427574
493,16.449,4.0,DESCENDING,START,115.27853724988117,48.60247325042667,30.838685185138438
494,16.483,4.0,DESCENDING,START,117.21398410336727,49.3939238993119,31.79713607137583
495,16.516,4.0,DESCENDING,START,118.60502537379496,50.38149035239114,32.67740096278342
496,16.549,4.0,DESCENDING,START,119.79373677955252,51.47054717501965,33.468358823544634
497,16.583,4.0,DESCENDING,START,120.77574291209507,52.37072463367417,34.11578083422623
498,16.616,4.0,DESCENDING,START,119.61928507491321,53.57441829172825,34.642064771750924
499,16.649,4.0,DESCENDING,START,117.29973513823423,54.93542442530732,35.1689881711164
500,16.683,4.0,DESCENDING,START,114.91132945017982,56.40295665536361,35.729899030313405
501,16.716,4.0,DESCENDING,START,112.86163519955922,57.7374700210212,36.28763605484658
502,16.75,4.0,DESCENDING,START,110.95447729665223,59.231623280524886,36.986990563002585
503,16.783,4.0,DESCENDING,START,109.5011574680536,60.6156173975822,37.77232510379768
504,16.816,4.0,DESCENDING,START,108.00595516131239,62.00029802000379,38.57651024195565
505,16.85,4.0,DESCENDING,START,107.54457599702941,62.9091241978281,39.208285040006615
506,16.883,4.0,DESCENDING,START,109.32201518327486,63.482680327597926,40.0109431397679
507,16.916,4.0,DESCENDING,START,110.49854800070602,64.14521206015391,40.68841454608976
508,16.95,4.0,DESCENDING,START,111.75614621465743,64.81379989143325,41.331479974862155
509,16.983,4.0,DESCENDING,START,112.23232498877772,65.87013923928279,41.97654816456088
510,17.017,4.0,DESCENDING,START,111.92713200465826,66.96053199155759,42.7707696179834
511,17.05,4.0,DESCENDING,START,110.72347133606283,68.00360039087214,43.39058913484636
512,17.083,4.0,DESCENDING,START,109.50432698193586,69.0007166512896,44.026124025410624
513,17.117,4.0,DESCENDING,START,107.66506465776592,70.19665144191963,44.59051456917426
514,17.15,4.0,DESCENDING,START,105.52222099044243,71.06173475851585,45.06099920241134
515,17.183,4.0,DESCENDING,START,103.45296831170353,72.13271330838234,45.53016018839584
516,17.217,4.0,DESCENDING,START,100.23574453696615,73.46678260556232,45.991388187126134
517,17.25,4.0,DESCENDING,START,97.53598298648896,74.83586032570514,46.50238307189707
518,17.283,4.0,DESCENDING,START,95.11258555361137,76.2431449238331,47.08557811916723
519,17.317,4.0,DESCENDING,START,92.96114553310957,77.74623743084287,47.654396092106246
520,17.35,4.0,DESCENDING,START,91.11271518148176,79.32092469470041,48.28076948379265
521,17.384,4.0,BOTTOM,BOTTOM,88.61800370816147,81.132597672268,48.809669403907115
522,17.417,4.0,BOTTOM,BOTTOM,86.02010923338642,83.1061855728278,49.40384936360298
523,17.45,4.0,BOTTOM,BOTTOM,83.08195636519648,84.83514098776277,49.83389984981434
524,17.484,4.0,BOTTOM,BOTTOM,80.5505743034136,86.84468538234111,50.195430835037975
525,17.517,4.0,BOTTOM,BOTTOM,77.8850254077045,88.38209440840828,50.40056568942496
526,17.55,4.0,BOTTOM,BOTTOM,75.55600431930877,89.76941780012974,50.630476803729174
527,17.584,4.0,BOTTOM,BOTTOM,73.64969758150451,90.63329972476342,50.70917843729342
528,17.617,4.0,BOTTOM,BOTTOM,72.39962501642141,91.25191209853186,50.819904925240486
529,17.65,4.0,BOTTOM,BOTTOM,71.8658321730328,91.26823946424017,51.03549082361061
530,17.684,4.0,BOTTOM,BOTTOM,71.66961677271163,91.27827488759858,51.325198496562564
531,17.717,4.0,BOTTOM,BOTTOM,71.45694970163679,91.28792474941444,51.55201853637677
532,17.751,4.0,BOTTOM,BOTTOM,71.27279457316767,91.40187610511809,51.77495065182601
533,17.784,4.0,BOTTOM,BOTTOM,71.1660024594825,91.54355816365778,51.99391077945789
534,17.817,4.0,BOTTOM,BOTTOM,70.91336895288991,91.76661412412594,52.11878802889324
535,17.851,4.0,BOTTOM,BOTTOM,70.57173700623173,91.98363975912704,52.18290680399225
536,17.884,4.0,BOTTOM,BOTTOM,70.39763129959822,91.96583081676754,52.273254534108204
537,17.917,4.0,BOTTOM,BOTTOM,70.15710791895893,91.68041385370881,52.241601948023096
538,17.951,4.0,BOTTOM,BOTTOM,69.76688460348005,91.43279535828995,52.16601399169374
539,17.984,4.0,BOTTOM,BOTTOM,69.56416770452039,91.06760849354893,52.143148658996964
540,18.018,4.0,BOTTOM,BOTTOM,69.44889243748447,90.84175902764937,51.97611788583886
541,18.051,4.0,ASCENDING,ASCENT,69.69014963360054,90.46624162361665,51.67094224147544
542,18.084,4.0,ASCENDING,ASCENT,70.64324260819326,89.72839657454674,51.24518210970321
543,18.118,4.0,ASCENDING,ASCENT,71.99089687134305,88.80821601670763,50.670313477746014
544,18.151,4.0,ASCENDING,ASCENT,74.37114757124135,87.49198902548986,50.073032657193146
545,18.184,4.0,ASCENDING,ASCENT,77.75262702127888,85.25367111922657,49.325179764844734
546,18.218,4.0,ASCENDING,ASCENT,81.88790757689553,82.44050579244728,48.50082875031107
547,18.251,4.0,ASCENDING,ASCENT,86.22126603857873,79.51121161608634,47.44950485411132
548,18.284,4.0,ASCENDING,ASCENT,91.93346167689637,75.7856753601298,46.426776106285686
549,18.318,4.0,ASCENDING,ASCENT,96.46589586114105,72.67050892274209,45.174911321505945
550,18.351,4.0,ASCENDING,ASCENT,100.42291952373563,69.48184845955448,43.86608374765068
551,18.385,4.0,ASCENDING,ASCENT,103.94154088817106,66.36769133879297,42.35683422071717
552,18.418,4.0,ASCENDING,ASCENT,107.01846452774699,63.367910030905385,41.00633625096536
553,18.451,4.0,ASCENDING,ASCENT,109.48793733667605,60.552268494803876,39.419317220415564
554,18.485,4.0,ASCENDING,ASCENT,112.45298194795043,56.91925551688813,37.57263543316537
555,18.518,4.0,ASCENDING,ASCENT,115.4442222404073,53.534546897604045,35.64283916641322
556,18.551,4.0,ASCENDING,ASCENT,118.29674886078321,50.11984236384682,33.56757929522695
557,18.585,4.0,ASCENDING,ASCENT,121.7342368353774,46.33102186231106,31.1959395667953
558,18.618,4.0,ASCENDING,ASCENT,125.25914688927355,42.43014657913628,28.589352485689894
559,18.651,4.0,ASCENDING,ASCENT,129.3705102592373,38.393926931624335,25.85731876215332
560,18.685,4.0,ASCENDING,ASCENT,133.60428632322845,34.55068077266012,22.904128965452504
561,18.718,4.0,ASCENDING,ASCENT,138.15751920556264,30.667538747487203,19.73629015664839
562,18.752,4.0,ASCENDING,ASCENT,142.41959973074717,26.962790371453064,16.653045757203436
563,18.785,4.0,ASCENDING,ASCENT,146.23604995688345,23.60272503022108,13.799962696525181
564,18.818,4.0,ASCENDING,ASCENT,149.6464403233871,20.437390078826898,11.10509564550071
565,18.852,4.0,ASCENDING,ASCENT,153.09097208056306,17.229591663618457,8.629433877130566
566,18.885,4.0,ASCENDING,ASCENT,156.4054492710414,14.206624037796441,6.431208878481831
567,18.918,4.0,ASCENDING,ASCENT,159.95891017776165,11.241793317648344,4.306914202810609
568,18.952,4.0,ASCENDING,ASCENT,163.15547688835807,8.36950372424045,2.885047703767087
569,18.985,,STANDING,END,166.3257031294499,5.726016644988954,2.2035973944098215
570,19.019,,STANDING,END,169.1348660719857,3.559050116537212,1.9619901083066609
571,19.052,,STANDING,END,171.22902054303285,1.9852484430084942,2.2929770701000214
572,19.085,,STANDING,END,172.43904087755354,0.940275407552271,3.0380044765111087
573,19.119,,STANDING,END,173.66256014869208,0.5481541536973736,3.556561603710145
574,19.152,,STANDING,END,174.54888574161606,0.6508976301305328,3.915108565405582
575,19.185,,STANDING,END,175.13256601801535,0.8857260623565075,4.287301737671687
576,19.219,,STANDING,END,175.6771962713915,1.1645956882613882,4.550477500263883
577,19.252,,STANDING,END,176.1761057824765,1.5023574636693218,4.761973359428049
578,19.285,,STANDING,END,176.33595527157254,1.7687407300972808,4.968880555522575
579,19.319,,STANDING,END,176.41866157085042,1.9438033706179823,5.108750798894911
580,19.352,,STANDING,END,176.57018264155835,2.1623275053364575,5.270842182222056
581,19.386,,STANDING,END,176.78700006155208,2.419339439589808,5.461366620799839
582,19.419,,STANDING,END,176.9951797265703,2.6675631007510745,5.647410032834344
583,19.452,,STANDING,END,177.14242903917318,2.8299830605585923,5.768385153302108
584,19.486,,STANDING,END,177.22786396522176,2.937330419848114,5.849483119008015
585,19.519,,STANDING,END,177.2130630396233,2.9626995468461663,5.875368573991087
586,19.552,,STANDING,END,176.93610021290536,2.875072399826673,5.848598528771811
587,19.586,,STANDING,END,176.437281382461,2.6899466687416007,5.771012202518756
588,19.619,,STANDING,END,175.61517032646745,2.346472207523203,5.592786593886594
589,19.652,,STANDING,END,174.57203466459663,1.8513155031966875,5.297908254594061
590,19.686,,STANDING,END,172.7326860512498,1.5958044956358894,4.7502897206947745
591,19.719,,STANDING,END,170.58058172411586,1.7981153681724247,3.984308213087042
592,19.753,,STANDING,END,168.0166334284248,2.5648789667567695,2.9822552081678113
593,19.786,,STANDING,END,164.59694265369353,4.14062541207508,2.244893082747159
594,19.819,,STANDING,END,160.86300784139956,6.255646010586652,1.8950319592802423
595,19.853,5.0,DESCENDING,START,156.71878005793536,8.855460743406931,2.140336561298965
596,19.886,5.0,DESCENDING,START,151.76794564386552,11.938322647938222,3.077955439950901
597,19.919,5.0,DESCENDING,START,146.70161226254552,15.302930754761906,4.870269196242525
598,19.953,5.0,DESCENDING,START,141.9607921514136,18.785924049204198,7.158328477712871
599,19.986,5.0,DESCENDING,START,136.66955139679402,22.70335170734426,9.785279839282556